K,rho,angle,label
7.658322904,1.099681426,0.460761985,complex
7.668335419,1.099823667,0.461022456,complex
7.678347935,1.099965890,0.461282689,complex
7.688360451,1.100108095,0.461542685,complex
7.698372966,1.100250281,0.461802445,complex
7.708385482,1.100392449,0.462061968,complex
7.718397997,1.100534598,0.462321256,complex
7.728410513,1.100676729,0.462580308,complex
7.738423029,1.100818842,0.462839126,complex
7.748435544,1.100960937,0.463097710,complex
7.758448060,1.101103013,0.463356059,complex
7.768460576,1.101245070,0.463614176,complex
7.778473091,1.101387110,0.463872059,complex
7.788485607,1.101529131,0.464129710,complex
7.798498123,1.101671134,0.464387128,complex
7.808510638,1.101813118,0.464644315,complex
7.818523154,1.101955084,0.464901271,complex
7.828535670,1.102097032,0.465157996,complex
7.838548185,1.102238962,0.465414491,complex
7.848560701,1.102380873,0.465670756,complex
7.858573217,1.102522766,0.465926791,complex
7.868585732,1.102664641,0.466182597,complex
7.878598248,1.102806498,0.466438175,complex
7.888610763,1.102948336,0.466693524,complex
7.898623279,1.103090156,0.466948646,complex
7.908635795,1.103231958,0.467203540,complex
7.918648310,1.103373742,0.467458207,complex
7.928660826,1.103515507,0.467712648,complex
7.938673342,1.103657254,0.467966863,complex
7.948685857,1.103798983,0.468220852,complex
7.958698373,1.103940694,0.468474616,complex
7.968710889,1.104082387,0.468728155,complex
7.978723404,1.104224061,0.468981470,complex
7.988735920,1.104365717,0.469234560,complex
7.998748436,1.104507356,0.469487428,complex
8.008760951,1.104648976,0.469740072,complex
8.018773467,1.104790577,0.469992493,complex
8.028785982,1.104932161,0.470244692,complex
8.038798498,1.105073726,0.470496669,complex
8.048811014,1.105215274,0.470748424,complex
8.058823529,1.105356803,0.470999958,complex
8.068836045,1.105498314,0.471251272,complex
8.078848561,1.105639807,0.471502365,complex
8.088861076,1.105781282,0.471753239,complex
8.098873592,1.105922739,0.472003893,complex
8.108886108,1.106064178,0.472254328,complex
8.118898623,1.106205598,0.472504544,complex
8.128911139,1.106347001,0.472754541,complex
8.138923655,1.106488385,0.473004321,complex
8.148936170,1.106629752,0.473253884,complex
8.158948686,1.106771100,0.473503229,complex
8.168961202,1.106912430,0.473752358,complex
8.178973717,1.107053743,0.474001270,complex
8.188986233,1.107195037,0.474249966,complex
8.198998748,1.107336313,0.474498447,complex
8.209011264,1.107477571,0.474746712,complex
8.219023780,1.107618811,0.474994763,complex
8.229036295,1.107760034,0.475242600,complex
8.239048811,1.107901238,0.475490222,complex
8.249061327,1.108042424,0.475737631,complex
8.259073842,1.108183592,0.475984827,complex
8.269086358,1.108324742,0.476231809,complex
8.279098874,1.108465874,0.476478579,complex
8.289111389,1.108606989,0.476725138,complex
8.299123905,1.108748085,0.476971484,complex
8.309136421,1.108889163,0.477217619,complex
8.319148936,1.109030224,0.477463543,complex
8.329161452,1.109171266,0.477709257,complex
8.339173967,1.109312291,0.477954760,complex
8.349186483,1.109453297,0.478200054,complex
8.359198999,1.109594286,0.478445138,complex
8.369211514,1.109735257,0.478690013,complex
8.379224030,1.109876210,0.478934679,complex
8.389236546,1.110017145,0.479179137,complex
8.399249061,1.110158062,0.479423387,complex
8.409261577,1.110298961,0.479667429,complex
8.419274093,1.110439842,0.479911264,complex
8.429286608,1.110580706,0.480154892,complex
8.439299124,1.110721551,0.480398314,complex
8.449311640,1.110862379,0.480641529,complex
8.459324155,1.111003189,0.480884539,complex
8.469336671,1.111143981,0.481127343,complex
8.479349186,1.111284755,0.481369942,complex
8.489361702,1.111425511,0.481612336,complex
8.499374218,1.111566250,0.481854526,complex
8.509386733,1.111706971,0.482096512,complex
8.519399249,1.111847673,0.482338295,complex
8.529411765,1.111988359,0.482579874,complex
8.539424280,1.112129026,0.482821250,complex
8.549436796,1.112269675,0.483062423,complex
8.559449312,1.112410307,0.483303395,complex
8.569461827,1.112550921,0.483544164,complex
8.579474343,1.112691517,0.483784732,complex
8.589486859,1.112832096,0.484025098,complex
8.599499374,1.112972656,0.484265264,complex
8.609511890,1.113113199,0.484505229,complex
8.619524406,1.113253724,0.484744994,complex
8.629536921,1.113394232,0.484984559,complex
8.639549437,1.113534721,0.485223925,complex
8.649561952,1.113675193,0.485463092,complex
8.659574468,1.113815648,0.485702060,complex
8.669586984,1.113956084,0.485940829,complex
8.679599499,1.114096503,0.486179400,complex
8.689612015,1.114236904,0.486417774,complex
8.699624531,1.114377288,0.486655950,complex
8.709637046,1.114517654,0.486893929,complex
8.719649562,1.114658002,0.487131711,complex
8.729662078,1.114798332,0.487369297,complex
8.739674593,1.114938645,0.487606687,complex
8.749687109,1.115078940,0.487843881,complex
8.759699625,1.115219217,0.488080879,complex
8.769712140,1.115359477,0.488317683,complex
8.779724656,1.115499719,0.488554291,complex
8.789737171,1.115639944,0.488790705,complex
8.799749687,1.115780151,0.489026926,complex
8.809762203,1.115920340,0.489262952,complex
8.819774718,1.116060512,0.489498785,complex
8.829787234,1.116200666,0.489734425,complex
8.839799750,1.116340803,0.489969871,complex
8.849812265,1.116480922,0.490205126,complex
8.859824781,1.116621023,0.490440188,complex
8.869837297,1.116761107,0.490675059,complex
8.879849812,1.116901173,0.490909738,complex
8.889862328,1.117041221,0.491144225,complex
8.899874844,1.117181253,0.491378522,complex
8.909887359,1.117321266,0.491612629,complex
8.919899875,1.117461262,0.491846545,complex
8.929912390,1.117601241,0.492080271,complex
8.939924906,1.117741201,0.492313808,complex
8.949937422,1.117881145,0.492547155,complex
8.959949937,1.118021071,0.492780313,complex
8.969962453,1.118160979,0.493013283,complex
8.979974969,1.118300870,0.493246064,complex
8.989987484,1.118440743,0.493478657,complex
9.000000000,1.118580599,0.493711063,complex
