K,rho,angle,label
5.170463079,1.063748657,0.387198262,complex
5.210387985,1.064334880,0.388546720,complex
5.250312891,1.064920780,0.389888536,complex
5.290237797,1.065506358,0.391223784,complex
5.330162703,1.066091615,0.392552534,complex
5.370087610,1.066676550,0.393874859,complex
5.410012516,1.067261165,0.395190827,complex
5.449937422,1.067845460,0.396500506,complex
5.489862328,1.068429435,0.397803964,complex
5.529787234,1.069013091,0.399101265,complex
5.569712140,1.069596429,0.400392476,complex
5.609637046,1.070179449,0.401677659,complex
5.649561952,1.070762151,0.402956876,complex
5.689486859,1.071344536,0.404230189,complex
5.729411765,1.071926605,0.405497658,complex
5.769336671,1.072508358,0.406759343,complex
5.809261577,1.073089796,0.408015301,complex
5.849186483,1.073670919,0.409265591,complex
5.889111389,1.074251727,0.410510267,complex
5.929036295,1.074832222,0.411749386,complex
5.968961202,1.075412403,0.412983002,complex
6.008886108,1.075992272,0.414211169,complex
6.048811014,1.076571828,0.415433939,complex
6.088735920,1.077151072,0.416651364,complex
6.128660826,1.077730005,0.417863496,complex
6.168585732,1.078308627,0.419070385,complex
6.208510638,1.078886939,0.420272079,complex
6.248435544,1.079464941,0.421468628,complex
6.288360451,1.080042633,0.422660080,complex
6.328285357,1.080620017,0.423846482,complex
6.368210263,1.081197092,0.425027880,complex
6.408135169,1.081773860,0.426204320,complex
6.448060075,1.082350320,0.427375847,complex
6.487984981,1.082926474,0.428542506,complex
6.527909887,1.083502321,0.429704340,complex
6.567834793,1.084077862,0.430861392,complex
6.607759700,1.084653098,0.432013706,complex
6.647684606,1.085228028,0.433161322,complex
6.687609512,1.085802655,0.434304282,complex
6.727534418,1.086376977,0.435442626,complex
6.767459324,1.086950996,0.436576395,complex
6.807384230,1.087524712,0.437705628,complex
6.847309136,1.088098126,0.438830363,complex
6.887234043,1.088671237,0.439950640,complex
6.927158949,1.089244047,0.441066496,complex
6.967083855,1.089816556,0.442177969,complex
7.007008761,1.090388765,0.443285094,complex
7.046933667,1.090960673,0.444387909,complex
7.086858573,1.091532281,0.445486449,complex
7.126783479,1.092103591,0.446580749,complex
7.166708385,1.092674601,0.447670844,complex
7.206633292,1.093245314,0.448756769,complex
7.246558198,1.093815728,0.449838557,complex
7.286483104,1.094385845,0.450916242,complex
7.326408010,1.094955666,0.451989857,complex
7.366332916,1.095525190,0.453059434,complex
7.406257822,1.096094418,0.454125006,complex
7.446182728,1.096663351,0.455186603,complex
7.486107635,1.097231989,0.456244258,complex
7.526032541,1.097800332,0.457298001,complex
7.565957447,1.098368381,0.458347863,complex
7.605882353,1.098936136,0.459393873,complex
7.645807259,1.099503598,0.460436062,complex
7.685732165,1.100070768,0.461474459,complex
7.725657071,1.100637645,0.462509092,complex
7.765581977,1.101204231,0.463539991,complex
7.805506884,1.101770525,0.464567184,complex
7.845431790,1.102336528,0.465590698,complex
7.885356696,1.102902241,0.466610560,complex
7.925281602,1.103467663,0.467626800,complex
7.965206508,1.104032796,0.468639442,complex
8.005131414,1.104597640,0.469648514,complex
8.045056320,1.105162196,0.470654042,complex
8.084981227,1.105726463,0.471656051,complex
8.124906133,1.106290442,0.472654568,complex
8.164831039,1.106854134,0.473649618,complex
8.204755945,1.107417539,0.474641226,complex
8.244680851,1.107980657,0.475629416,complex
8.284605757,1.108543490,0.476614213,complex
8.324530663,1.109106036,0.477595641,complex
8.364455569,1.109668298,0.478573723,complex
8.404380476,1.110230275,0.479548484,complex
8.444305382,1.110791967,0.480519947,complex
8.484230288,1.111353376,0.481488135,complex
8.524155194,1.111914501,0.482453070,complex
8.564080100,1.112475343,0.483414775,complex
8.604005006,1.113035903,0.484373273,complex
8.643929912,1.113596180,0.485328585,complex
8.683854819,1.114156176,0.486280733,complex
8.723779725,1.114715890,0.487229739,complex
8.763704631,1.115275323,0.488175624,complex
8.803629537,1.115834476,0.489118409,complex
8.843554443,1.116393349,0.490058114,complex
8.883479349,1.116951942,0.490994762,complex
8.923404255,1.117510257,0.491928371,complex
8.963329161,1.118068292,0.492858962,complex
9.003254068,1.118626049,0.493786554,complex
9.043178974,1.119183527,0.494711169,complex
9.083103880,1.119740729,0.495632825,complex
9.123028786,1.120297653,0.496551541,complex
9.162953692,1.120854300,0.497467337,complex
9.202878598,1.121410672,0.498380231,complex
9.242803504,1.121966767,0.499290242,complex
9.282728411,1.122522587,0.500197389,complex
9.322653317,1.123078131,0.501101690,complex
9.362578223,1.123633401,0.502003164,complex
9.402503129,1.124188397,0.502901827,complex
9.442428035,1.124743119,0.503797698,complex
9.482352941,1.125297568,0.504690795,complex
9.522277847,1.125851743,0.505581134,complex
9.562202753,1.126405646,0.506468733,complex
9.602127660,1.126959276,0.507353610,complex
9.642052566,1.127512635,0.508235780,complex
9.681977472,1.128065722,0.509115261,complex
9.721902378,1.128618538,0.509992069,complex
9.761827284,1.129171084,0.510866221,complex
9.801752190,1.129723359,0.511737733,complex
9.841677096,1.130275365,0.512606620,complex
9.881602003,1.130827101,0.513472899,complex
9.921526909,1.131378567,0.514336586,complex
9.961451815,1.131929766,0.515197695,complex
10.001376721,1.132480696,0.516056243,complex
10.041301627,1.133031358,0.516912245,complex
10.081226533,1.133581752,0.517765716,complex
10.121151439,1.134131880,0.518616670,complex
10.161076345,1.134681741,0.519465124,complex
10.201001252,1.135231335,0.520311091,complex
10.240926158,1.135780663,0.521154586,complex
10.280851064,1.136329726,0.521995623,complex
10.320775970,1.136878524,0.522834217,complex
10.360700876,1.137427057,0.523670383,complex
10.400625782,1.137975326,0.524504133,complex
10.440550688,1.138523330,0.525335482,complex
10.480475594,1.139071071,0.526164444,complex
10.520400501,1.139618549,0.526991032,complex
10.560325407,1.140165763,0.527815260,complex
10.600250313,1.140712716,0.528637141,complex
10.640175219,1.141259406,0.529456688,complex
10.680100125,1.141805834,0.530273916,complex
10.720025031,1.142352001,0.531088836,complex
10.759949937,1.142897907,0.531901461,complex
10.799874844,1.143443552,0.532711806,complex
10.839799750,1.143988937,0.533519881,complex
10.879724656,1.144534063,0.534325700,complex
10.919649562,1.145078928,0.535129275,complex
10.959574468,1.145623535,0.535930619,complex
10.999499374,1.146167883,0.536729743,complex
11.039424280,1.146711972,0.537526661,complex
11.079349186,1.147255803,0.538321383,complex
11.119274093,1.147799377,0.539113923,complex
11.159198999,1.148342693,0.539904291,complex
11.199123905,1.148885753,0.540692499,complex
11.239048811,1.149428556,0.541478560,complex
11.278973717,1.149971102,0.542262484,complex
11.318898623,1.150513393,0.543044283,complex
11.358823529,1.151055429,0.543823969,complex
11.398748436,1.151597209,0.544601552,complex
11.438673342,1.152138734,0.545377044,complex
11.478598248,1.152680005,0.546150455,complex
11.518523154,1.153221022,0.546921798,complex
11.558448060,1.153761785,0.547691081,complex
11.598372966,1.154302295,0.548458318,complex
11.638297872,1.154842552,0.549223517,complex
11.678222778,1.155382557,0.549986690,complex
11.718147685,1.155922309,0.550747846,complex
11.758072591,1.156461809,0.551506998,complex
11.797997497,1.157001057,0.552264154,complex
11.837922403,1.157540055,0.553019325,complex
11.877847309,1.158078801,0.553772522,complex
11.917772215,1.158617297,0.554523754,complex
11.957697121,1.159155543,0.555273031,complex
11.997622028,1.159693539,0.556020363,complex
12.037546934,1.160231286,0.556765761,complex
12.077471840,1.160768783,0.557509233,complex
12.117396746,1.161306032,0.558250790,complex
12.157321652,1.161843032,0.558990441,complex
12.197246558,1.162379784,0.559728195,complex
12.237171464,1.162916289,0.560464063,complex
12.277096370,1.163452546,0.561198053,complex
12.317021277,1.163988556,0.561930174,complex
12.356946183,1.164524319,0.562660437,complex
12.396871089,1.165059836,0.563388850,complex
12.436795995,1.165595106,0.564115422,complex
12.476720901,1.166130132,0.564840163,complex
12.516645807,1.166664911,0.565563080,complex
12.556570713,1.167199446,0.566284184,complex
12.596495620,1.167733736,0.567003482,complex
12.636420526,1.168267782,0.567720984,complex
12.676345432,1.168801584,0.568436698,complex
12.716270338,1.169335142,0.569150634,complex
12.756195244,1.169868456,0.569862798,complex
12.796120150,1.170401528,0.570573201,complex
12.836045056,1.170934357,0.571281850,complex
12.875969962,1.171466943,0.571988753,complex
12.915894869,1.171999288,0.572693920,complex
12.955819775,1.172531391,0.573397357,complex
12.995744681,1.173063252,0.574099074,complex
13.035669587,1.173594873,0.574799079,complex
13.075594493,1.174126253,0.575497379,complex
13.115519399,1.174657392,0.576193982,complex
13.155444305,1.175188292,0.576888897,complex
13.195369212,1.175718951,0.577582131,complex
13.235294118,1.176249371,0.578273692,complex
13.275219024,1.176779553,0.578963587,complex
13.315143930,1.177309495,0.579651826,complex
13.355068836,1.177839199,0.580338414,complex
13.394993742,1.178368665,0.581023361,complex
13.434918648,1.178897893,0.581706672,complex
13.474843554,1.179426883,0.582388356,complex
13.514768461,1.179955637,0.583068420,complex
13.554693367,1.180484153,0.583746872,complex
13.594618273,1.181012433,0.584423719,complex
13.634543179,1.181540477,0.585098968,complex
13.674468085,1.182068285,0.585772626,complex
13.714392991,1.182595858,0.586444700,complex
13.754317897,1.183123195,0.587115198,complex
13.794242804,1.183650297,0.587784127,complex
13.834167710,1.184177165,0.588451493,complex
13.874092616,1.184703798,0.589117304,complex
13.914017522,1.185230197,0.589781567,complex
13.953942428,1.185756363,0.590444287,complex
13.993867334,1.186282295,0.591105473,complex
14.033792240,1.186807994,0.591765131,complex
14.073717146,1.187333461,0.592423268,complex
14.113642053,1.187858695,0.593079890,complex
14.153566959,1.188383696,0.593735004,complex
14.193491865,1.188908466,0.594388616,complex
14.233416771,1.189433005,0.595040734,complex
14.273341677,1.189957312,0.595691363,complex
14.313266583,1.190481388,0.596340510,complex
14.353191489,1.191005234,0.596988182,complex
14.393116395,1.191528850,0.597634384,complex
14.433041302,1.192052235,0.598279124,complex
14.472966208,1.192575391,0.598922407,complex
14.512891114,1.193098317,0.599564240,complex
14.552816020,1.193621014,0.600204628,complex
14.592740926,1.194143483,0.600843579,complex
14.632665832,1.194665723,0.601481098,complex
14.672590738,1.195187734,0.602117190,complex
14.712515645,1.195709518,0.602751864,complex
14.752440551,1.196231074,0.603385123,complex
14.792365457,1.196752403,0.604016974,complex
14.832290363,1.197273505,0.604647424,complex
14.872215269,1.197794381,0.605276477,complex
14.912140175,1.198315029,0.605904141,complex
14.952065081,1.198835452,0.606530419,complex
14.991989987,1.199355649,0.607155320,complex
15.031914894,1.199875620,0.607778847,complex
15.071839800,1.200395367,0.608401007,complex
15.111764706,1.200914888,0.609021805,complex
15.151689612,1.201434184,0.609641248,complex
15.191614518,1.201953257,0.610259340,complex
15.231539424,1.202472105,0.610876087,complex
15.271464330,1.202990729,0.611491495,complex
15.311389237,1.203509130,0.612105569,complex
15.351314143,1.204027308,0.612718315,complex
15.391239049,1.204545262,0.613329737,complex
15.431163955,1.205062994,0.613939842,complex
15.471088861,1.205580504,0.614548634,complex
15.511013767,1.206097792,0.615156120,complex
15.550938673,1.206614858,0.615762303,complex
15.590863579,1.207131702,0.616367190,complex
15.630788486,1.207648326,0.616970786,complex
15.670713392,1.208164728,0.617573096,complex
15.710638298,1.208680910,0.618174124,complex
15.750563204,1.209196871,0.618773877,complex
15.790488110,1.209712612,0.619372359,complex
15.830413016,1.210228134,0.619969575,complex
15.870337922,1.210743436,0.620565530,complex
15.910262829,1.211258519,0.621160229,complex
15.950187735,1.211773383,0.621753678,complex
15.990112641,1.212288028,0.622345880,complex
16.030037547,1.212802455,0.622936842,complex
16.069962453,1.213316663,0.623526567,complex
16.109887359,1.213830654,0.624115061,complex
16.149812265,1.214344428,0.624702328,complex
16.189737171,1.214857984,0.625288374,complex
16.229662078,1.215371323,0.625873203,complex
16.269586984,1.215884445,0.626456819,complex
16.309511890,1.216397351,0.627039227,complex
16.349436796,1.216910040,0.627620433,complex
16.389361702,1.217422514,0.628200440,complex
16.429286608,1.217934772,0.628779254,complex
16.469211514,1.218446815,0.629356878,complex
16.509136421,1.218958643,0.629933318,complex
16.549061327,1.219470256,0.630508578,complex
16.588986233,1.219981654,0.631082662,complex
16.628911139,1.220492838,0.631655575,complex
16.668836045,1.221003808,0.632227321,complex
16.708760951,1.221514564,0.632797905,complex
16.748685857,1.222025107,0.633367331,complex
16.788610763,1.222535437,0.633935603,complex
16.828535670,1.223045553,0.634502727,complex
16.868460576,1.223555457,0.635068705,complex
16.908385482,1.224065149,0.635633543,complex
16.948310388,1.224574628,0.636197245,complex
16.988235294,1.225083896,0.636759815,complex
17.028160200,1.225592952,0.637321257,complex
17.068085106,1.226101796,0.637881575,complex
17.108010013,1.226610430,0.638440774,complex
17.147934919,1.227118852,0.638998857,complex
17.187859825,1.227627065,0.639555829,complex
17.227784731,1.228135066,0.640111694,complex
17.267709637,1.228642858,0.640666456,complex
17.307634543,1.229150440,0.641220119,complex
17.347559449,1.229657813,0.641772688,complex
17.387484355,1.230164976,0.642324165,complex
17.427409262,1.230671930,0.642874555,complex
17.467334168,1.231178675,0.643423862,complex
17.507259074,1.231685212,0.643972090,complex
17.547183980,1.232191541,0.644519243,complex
17.587108886,1.232697662,0.645065325,complex
17.627033792,1.233203575,0.645610340,complex
17.666958698,1.233709280,0.646154290,complex
17.706883605,1.234214779,0.646697182,complex
17.746808511,1.234720070,0.647239017,complex
17.786733417,1.235225155,0.647779800,complex
17.826658323,1.235730033,0.648319535,complex
17.866583229,1.236234705,0.648858225,complex
17.906508135,1.236739171,0.649395875,complex
17.946433041,1.237243432,0.649932487,complex
17.986357947,1.237747487,0.650468066,complex
18.026282854,1.238251337,0.651002615,complex
18.066207760,1.238754982,0.651536138,complex
18.106132666,1.239258422,0.652068638,complex
18.146057572,1.239761658,0.652600120,complex
18.185982478,1.240264689,0.653130586,complex
18.225907384,1.240767517,0.653660040,complex
18.265832290,1.241270141,0.654188486,complex
18.305757196,1.241772561,0.654715928,complex
18.345682103,1.242274779,0.655242368,complex
18.385607009,1.242776793,0.655767811,complex
18.425531915,1.243278605,0.656292259,complex
18.465456821,1.243780214,0.656815717,complex
18.505381727,1.244281621,0.657338187,complex
18.545306633,1.244782826,0.657859674,complex
18.585231539,1.245283829,0.658380180,complex
18.625156446,1.245784631,0.658899708,complex
18.665081352,1.246285231,0.659418264,complex
18.705006258,1.246785631,0.659935848,complex
18.744931164,1.247285830,0.660452466,complex
18.784856070,1.247785828,0.660968120,complex
18.824780976,1.248285626,0.661482813,complex
18.864705882,1.248785224,0.661996549,complex
18.904630788,1.249284622,0.662509332,complex
18.944555695,1.249783821,0.663021163,complex
18.984480601,1.250282820,0.663532048,complex
19.024405507,1.250781621,0.664041987,complex
19.064330413,1.251280222,0.664550986,complex
19.104255319,1.251778625,0.665059047,complex
19.144180225,1.252276829,0.665566174,complex
19.184105131,1.252774836,0.666072368,complex
19.224030038,1.253272644,0.666577634,complex
19.263954944,1.253770255,0.667081975,complex
19.303879850,1.254267668,0.667585394,complex
19.343804756,1.254764884,0.668087894,complex
19.383729662,1.255261904,0.668589477,complex
19.423654568,1.255758726,0.669090147,complex
19.463579474,1.256255352,0.669589908,complex
19.503504380,1.256751782,0.670088761,complex
19.543429287,1.257248016,0.670586710,complex
19.583354193,1.257744054,0.671083759,complex
19.623279099,1.258239896,0.671579909,complex
19.663204005,1.258735543,0.672075164,complex
19.703128911,1.259230995,0.672569528,complex
19.743053817,1.259726252,0.673063002,complex
19.782978723,1.260221315,0.673555589,complex
19.822903630,1.260716183,0.674047294,complex
19.862828536,1.261210857,0.674538117,complex
19.902753442,1.261705337,0.675028064,complex
19.942678348,1.262199623,0.675517135,complex
19.982603254,1.262693716,0.676005334,complex
20.022528160,1.263187615,0.676492665,complex
20.062453066,1.263681322,0.676979129,complex
20.102377972,1.264174836,0.677464730,complex
20.142302879,1.264668157,0.677949469,complex
20.182227785,1.265161285,0.678433351,complex
20.222152691,1.265654222,0.678916378,complex
20.262077597,1.266146967,0.679398553,complex
20.302002503,1.266639520,0.679879877,complex
20.341927409,1.267131881,0.680360355,complex
20.381852315,1.267624051,0.680839989,complex
20.421777222,1.268116031,0.681318781,complex
20.461702128,1.268607819,0.681796734,complex
20.501627034,1.269099417,0.682273850,complex
20.541551940,1.269590825,0.682750134,complex
20.581476846,1.270082042,0.683225586,complex
20.621401752,1.270573070,0.683700210,complex
20.661326658,1.271063907,0.684174008,complex
20.701251564,1.271554556,0.684646984,complex
20.741176471,1.272045015,0.685119139,complex
20.781101377,1.272535285,0.685590475,complex
20.821026283,1.273025366,0.686060997,complex
20.860951189,1.273515259,0.686530706,complex
20.900876095,1.274004963,0.686999604,complex
20.940801001,1.274494479,0.687467695,complex
20.980725907,1.274983808,0.687934981,complex
21.020650814,1.275472948,0.688401464,complex
21.060575720,1.275961901,0.688867147,complex
21.100500626,1.276450667,0.689332032,complex
21.140425532,1.276939245,0.689796122,complex
21.180350438,1.277427637,0.690259419,complex
21.220275344,1.277915842,0.690721926,complex
21.260200250,1.278403860,0.691183644,complex
21.300125156,1.278891693,0.691644578,complex
21.340050063,1.279379339,0.692104728,complex
21.379974969,1.279866800,0.692564098,complex
21.419899875,1.280354075,0.693022689,complex
21.459824781,1.280841164,0.693480505,complex
21.499749687,1.281328069,0.693937547,complex
21.539674593,1.281814788,0.694393818,complex
21.579599499,1.282301323,0.694849320,complex
21.619524406,1.282787673,0.695304056,complex
21.659449312,1.283273839,0.695758028,complex
21.699374218,1.283759821,0.696211237,complex
21.739299124,1.284245619,0.696663688,complex
21.779224030,1.284731233,0.697115381,complex
21.819148936,1.285216664,0.697566319,complex
21.859073842,1.285701911,0.698016505,complex
21.898998748,1.286186975,0.698465940,complex
21.938923655,1.286671857,0.698914627,complex
21.978848561,1.287156556,0.699362568,complex
22.018773467,1.287641072,0.699809765,complex
22.058698373,1.288125406,0.700256221,complex
22.098623279,1.288609558,0.700701938,complex
22.138548185,1.289093528,0.701146918,complex
22.178473091,1.289577317,0.701591163,complex
22.218397997,1.290060924,0.702034675,complex
22.258322904,1.290544350,0.702477457,complex
22.298247810,1.291027595,0.702919510,complex
22.338172716,1.291510659,0.703360838,complex
22.378097622,1.291993543,0.703801441,complex
22.418022528,1.292476246,0.704241323,complex
22.457947434,1.292958769,0.704680484,complex
22.497872340,1.293441112,0.705118929,complex
22.537797247,1.293923275,0.705556657,complex
22.577722153,1.294405258,0.705993672,complex
22.617647059,1.294887062,0.706429976,complex
22.657571965,1.295368687,0.706865571,complex
22.697496871,1.295850133,0.707300458,complex
22.737421777,1.296331400,0.707734641,complex
22.777346683,1.296812489,0.708168120,complex
22.817271589,1.297293399,0.708600898,complex
22.857196496,1.297774130,0.709032978,complex
22.897121402,1.298254684,0.709464360,complex
22.937046308,1.298735060,0.709895047,complex
22.976971214,1.299215259,0.710325042,complex
23.016896120,1.299695280,0.710754345,complex
23.056821026,1.300175123,0.711182960,complex
23.096745932,1.300654790,0.711610887,complex
23.136670839,1.301134280,0.712038130,complex
23.176595745,1.301613593,0.712464689,complex
23.216520651,1.302092730,0.712890568,complex
23.256445557,1.302571691,0.713315767,complex
23.296370463,1.303050475,0.713740289,complex
23.336295369,1.303529084,0.714164136,complex
23.376220275,1.304007517,0.714587310,complex
23.416145181,1.304485774,0.715009812,complex
23.456070088,1.304963857,0.715431644,complex
23.495994994,1.305441764,0.715852809,complex
23.535919900,1.305919496,0.716273309,complex
23.575844806,1.306397054,0.716693144,complex
23.615769712,1.306874437,0.717112318,complex
23.655694618,1.307351646,0.717530831,complex
23.695619524,1.307828680,0.717948686,complex
23.735544431,1.308305541,0.718365885,complex
23.775469337,1.308782228,0.718782429,complex
23.815394243,1.309258741,0.719198321,complex
23.855319149,1.309735081,0.719613561,complex
23.895244055,1.310211248,0.720028153,complex
23.935168961,1.310687242,0.720442097,complex
23.975093867,1.311163063,0.720855396,complex
24.015018773,1.311638711,0.721268051,complex
24.054943680,1.312114187,0.721680065,complex
24.094868586,1.312589491,0.722091438,complex
24.134793492,1.313064623,0.722502173,complex
24.174718398,1.313539583,0.722912272,complex
24.214643304,1.314014371,0.723321735,complex
24.254568210,1.314488988,0.723730566,complex
24.294493116,1.314963433,0.724138765,complex
24.334418023,1.315437707,0.724546335,complex
24.374342929,1.315911811,0.724953277,complex
24.414267835,1.316385743,0.725359593,complex
24.454192741,1.316859505,0.725765285,complex
24.494117647,1.317333097,0.726170354,complex
24.534042553,1.317806518,0.726574802,complex
24.573967459,1.318279770,0.726978631,complex
24.613892365,1.318752851,0.727381842,complex
24.653817272,1.319225763,0.727784438,complex
24.693742178,1.319698506,0.728186419,complex
24.733667084,1.320171079,0.728587787,complex
24.773591990,1.320643483,0.728988545,complex
24.813516896,1.321115718,0.729388694,complex
24.853441802,1.321587785,0.729788235,complex
24.893366708,1.322059682,0.730187170,complex
24.933291615,1.322531412,0.730585500,complex
24.973216521,1.323002973,0.730983228,complex
25.013141427,1.323474366,0.731380355,complex
25.053066333,1.323945592,0.731776883,complex
25.092991239,1.324416650,0.732172813,complex
25.132916145,1.324887540,0.732568147,complex
25.172841051,1.325358263,0.732962886,complex
25.212765957,1.325828819,0.733357031,complex
25.252690864,1.326299208,0.733750586,complex
25.292615770,1.326769430,0.734143551,complex
25.332540676,1.327239485,0.734535927,complex
25.372465582,1.327709374,0.734927717,complex
25.412390488,1.328179097,0.735318921,complex
25.452315394,1.328648654,0.735709542,complex
25.492240300,1.329118045,0.736099581,complex
25.532165207,1.329587270,0.736489039,complex
25.572090113,1.330056330,0.736877918,complex
25.612015019,1.330525224,0.737266220,complex
25.651939925,1.330993953,0.737653946,complex
25.691864831,1.331462517,0.738041097,complex
25.731789737,1.331930917,0.738427676,complex
25.771714643,1.332399151,0.738813683,complex
25.811639549,1.332867222,0.739199120,complex
25.851564456,1.333335127,0.739583989,complex
25.891489362,1.333802869,0.739968291,complex
25.931414268,1.334270447,0.740352027,complex
25.971339174,1.334737861,0.740735200,complex
26.011264080,1.335205111,0.741117809,complex
26.051188986,1.335672198,0.741499858,complex
26.091113892,1.336139121,0.741881348,complex
26.131038798,1.336605882,0.742262279,complex
26.170963705,1.337072479,0.742642653,complex
26.210888611,1.337538914,0.743022472,complex
26.250813517,1.338005186,0.743401738,complex
26.290738423,1.338471296,0.743780451,complex
26.330663329,1.338937243,0.744158613,complex
26.370588235,1.339403028,0.744536225,complex
26.410513141,1.339868652,0.744913290,complex
26.450438048,1.340334113,0.745289807,complex
26.490362954,1.340799413,0.745665780,complex
26.530287860,1.341264552,0.746041208,complex
26.570212766,1.341729529,0.746416094,complex
