K,rho_num,angle_num,F_triangle,r(theta*),type,rho_closed,angle_closed,J_frobenius
1.8116666666666668,0.9805610638812873,0.09991819938337572,-2.0943951023931957,0.9999923388220069,real+,1.0880506965027357,0.0,2.4060157271745637
1.8133333333333335,0.980561063881287,0.0999661574126624,-2.0943951023931957,0.9999923528707164,real+,1.0881006510426536,0.0,2.406024252040701
1.815,0.9805610638812866,0.10001409252177852,-2.0943951023931957,0.9999923668808179,complex,1.0881505857620555,0.0,2.4060327918888493
1.8166666666666667,0.9805610638812868,0.10006200474366711,-2.0943951023931957,0.999992380852453,complex,1.0882005006872424,0.0,2.406041346718848
1.8183333333333334,0.9805610638812862,0.10010989411118938,-2.0943951023931957,0.9999923947857626,complex,1.0882503958444594,0.0,2.4060499165305367
1.82,0.9805610638812866,0.10015776065712925,-2.0943951023931957,0.9999924086808863,complex,1.0883002712598961,0.0,2.4060585013237543
1.8216666666666668,0.9805610638812864,0.10062186800457422,-2.0943951023931957,0.9999924225379637,complex,1.0883501269596798,0.0,2.4060671010983397
1.8233333333333335,0.9805610638812864,0.10066949376725325,-2.0943951023931957,0.9999924363571339,complex,1.0883999629698842,0.0,2.4060757158541315
1.8250000000000002,0.9805610638812866,0.10030122369212184,-2.0943951023931957,0.9999924501385344,complex,1.0884497793165233,0.0,2.4060843455909677
1.8266666666666667,0.9805610638812859,0.10076467797990293,-2.0943951023931957,0.9999924638823031,complex,1.088499576025554,0.0,2.406092990308686
1.8283333333333334,0.9805610638812863,0.10039675220506693,-2.0943951023931957,0.999992477588577,complex,1.0885493531228776,0.0,2.4061016500071246
1.83,0.9805610638812864,0.10044448250561049,-2.0943951023931957,0.999992491257492,complex,1.0885991106343385,0.0,2.40611032468612
1.8316666666666668,0.9805610638812869,0.10049219021188156,-2.0943951023931957,0.9999925048891841,complex,1.088648848585724,0.0,2.4061190143455105
1.8333333333333335,0.9805610638812859,0.10053987535604651,-2.0943951023931957,0.9999925184837881,complex,1.0886985670027656,0.0,2.406127718985132
1.835,0.9805610638812866,0.10058753797019337,-2.0943951023931957,0.9999925320414385,complex,1.0887482659111367,0.0,2.4061364386048214
1.8366666666666667,0.9805610638812866,0.10063517808633504,-2.0943951023931957,0.9999925455622691,complex,1.088797945336456,0.0,2.406145173204415
1.8383333333333334,0.9805610638812863,0.10109711926667418,-2.0943951023931957,0.9999925590464134,complex,1.088847605304287,0.0,2.4061539227837487
1.84,0.9805610638812865,0.10073039095227791,-2.0943951023931957,0.9999925724940033,complex,1.0888972458401356,0.0,2.4061626873426585
1.8416666666666668,0.9805610638812863,0.10077796376572676,-2.0943951023931957,0.9999925859051715,complex,1.0889468669694542,0.0,2.4061714668809793
1.8433333333333335,0.9805610638812862,0.10123926101015343,-2.0943951023931957,0.9999925992800491,complex,1.0889964687176388,0.0,2.406180261398547
1.8450000000000002,0.9805610638812862,0.10128659740758313,-2.0943951023931957,0.999992612618767,complex,1.0890460511100295,0.0,2.406189070895196
1.8466666666666667,0.9805610638812859,0.10133391176477516,-2.0943951023931957,0.9999926259214554,complex,1.0890956141719124,0.0,2.406197895370761
1.8483333333333334,0.9805610638812865,0.10096803162844657,-2.0943951023931957,0.9999926391882439,complex,1.0891451579285178,0.0,2.406206734825076
1.85,0.9805610638812868,0.10101549290398437,-2.0943951023931957,0.9999926524192616,complex,1.089194682405021,0.0,2.4062155892579757
