K,rho_num,angle_num,F_triangle,r(theta*),type,rho_closed,angle_closed,J_frobenius
1.8092775041050904,0.9805610638812862,0.1002671352162816,-2.0943951023931957,0.9999923186155929,complex,1.0879790521690986,0.0,2.4060035329319924
1.8094417077175697,0.9805610638812872,0.09985414081565833,-2.0943951023931957,0.9999923200069067,real+,1.0879839774850637,0.0,2.406004370038993
1.8096059113300493,0.9805610638812864,0.09985886978501522,-2.0943951023931957,0.9999923213978426,real+,1.087988902608041,0.0,2.4060052072914218
1.8097701149425287,0.980561063881286,0.10028126377789606,-2.0943951023931957,0.9999923227884008,complex,1.087993827538054,0.0,2.406006044689279
1.8099343185550083,0.9805610638812862,0.10028597285751846,-2.0943951023931957,0.9999923241785812,complex,1.0879987522751295,0.0,2.4060068822325644
1.8100985221674877,0.9805610638812859,0.1002906817167348,-2.0943951023931957,0.9999923255683838,complex,1.088003676819292,0.0,2.406007719921277
1.8102627257799673,0.980561063881287,0.0998777834308088,-2.0943951023931957,0.9999923269578093,real+,1.0880086011705674,0.0,2.406008557755418
1.8104269293924466,0.9805610638812857,0.10030009877407346,-2.0943951023931957,0.9999923283468573,complex,1.0880135253289809,0.0,2.4060093957349857
1.8105911330049262,0.9805610638812863,0.09988723891516875,-2.0943951023931957,0.9999923297355282,real+,1.088018449294558,0.0,2.4060102338599814
1.8107553366174056,0.9805610638812869,0.09989196632282522,-2.0943951023931957,0.9999923311238221,real+,1.0880233730673237,0.0,2.4060110721304038
1.8109195402298852,0.9805610638812863,0.10031422270781197,-2.0943951023931957,0.9999923325117392,complex,1.0880282966473027,0.0,2.4060119105462534
1.8110837438423646,0.9805610638812865,0.09990142046925005,-2.0943951023931957,0.9999923338992796,real+,1.088033220034521,0.0,2.4060127491075303
1.811247947454844,0.9805610638812864,0.09990614720808148,-2.0943951023931957,0.999992335286443,real+,1.088038143229005,0.0,2.4060135878142335
1.8114121510673236,0.9805610638812867,0.09991087372403432,-2.0943951023931957,0.9999923366732304,real+,1.0880430662307774,0.0,2.406014426666364
1.811576354679803,0.980561063881286,0.09991560001714095,-2.0943951023931957,0.999992338059641,real+,1.0880479890398642,0.0,2.4060152656639198
1.8117405582922825,0.9805610638812867,0.09992032608743201,-2.0943951023931957,0.9999923394456758,real+,1.0880529116562911,0.0,2.406016104806903
1.811904761904762,0.9805610638812872,0.09992505193493935,-2.0943951023931957,0.9999923408313343,real+,1.0880578340800837,0.0,2.4060169440953114
1.8120689655172415,0.9805610638812863,0.0999297775596951,-2.0943951023931957,0.9999923422166168,real+,1.088062756311268,0.0,2.4060177835291463
1.8122331691297209,0.9805610638812865,0.09993450296173066,-2.0943951023931957,0.9999923436015239,real+,1.0880676783498662,0.0,2.4060186231084066
1.8123973727422005,0.9805610638812869,0.09993922814107727,-2.0943951023931957,0.9999923449860548,real+,1.088072600195907,0.0,2.4060194628330933
